SALE_ID,SALE_TIME,ITEM_ID,ITEM_NAME,VENDOR_ID,POS_ID,EMPLOYEE_ID,UNITS_SOLD,GROSS_SALES,NET_SALES,DISCOUNTS,DISCOUNT_NAME
S00002872,2024-01-30 19:14:00,I006,WATER,V030,P06,E068,1,5.0,3.0,2.0,PROMO_2_OFF
S00002872,2024-01-30 19:14:00,I011,NACHOS,V030,P06,E068,2,20.0,20.0,0.0,
S00002872,2024-01-30 19:14:00,I001,HOT DOG,V030,P06,E068,1,8.5,8.5,0.0,
S00002872,2024-01-30 19:14:00,I001,HOT DOG,V030,P06,E068,1,8.5,8.5,0.0,
S00002873,2024-02-08 21:08:00,I012,ENERGY DRINK,V003,P47,E082,1,7.5,6.75,0.75,MEMBER_10PCT
S00002874,2024-01-20 22:26:00,I007,DRAFT BEER,V001,P47,E273,2,28.0,28.0,0.0,
S00002874,2024-01-20 22:26:00,I004,POPCORN,V001,P47,E273,1,7.0,7.0,0.0,
S00002874,2024-01-20 22:26:00,I004,POPCORN,V001,P47,E273,1,7.0,3.5,3.5,BOGO_50
S00002875,2024-02-08 17:46:00,I008,CANNED BEER,V010,P36,E337,1,12.0,12.0,0.0,
S00002876,2024-02-24 19:12:00,I004,POPCORN,V003,P12,E369,1,7.0,7.0,0.0,
S00002876,2024-02-24 19:12:00,I012,ENERGY DRINK,V003,P12,E369,2,15.0,15.0,0.0,
S00002876,2024-02-24 19:12:00,I005,SODA,V003,P12,E369,1,6.0,6.0,0.0,
S00002877,2024-01-20 21:35:00,I001,HOT DOG,V003,P06,E152,1,8.5,8.5,0.0,
S00002878,2024-01-20 22:49:00,I010,CHICKEN TENDERS,V003,P36,E308,1,13.5,12.15,1.35,MEMBER_10PCT
S00002878,2024-01-20 22:49:00,I005,SODA,V003,P36,E308,1,6.0,6.0,0.0,
S00002878,2024-01-20 22:49:00,I003,FRIES,V003,P36,E308,1,6.0,6.0,0.0,
S00002878,2024-01-20 22:49:00,I008,CANNED BEER,V003,P36,E308,1,12.0,10.8,1.2,MEMBER_10PCT
S00002879,2024-01-02 19:27:00,I011,NACHOS,V001,P40,E043,1,10.0,10.0,0.0,
S00002880,2024-01-04 21:36:00,I010,CHICKEN TENDERS,V001,P33,E234,1,13.5,6.75,6.75,BOGO_50
S00002880,2024-01-04 21:36:00,I003,FRIES,V001,P33,E234,1,6.0,6.0,0.0,
S00002880,2024-01-04 21:36:00,I009,COCKTAIL,V001,P33,E234,1,18.0,18.0,0.0,
S00002880,2024-01-04 21:36:00,I007,DRAFT BEER,V001,P33,E234,1,14.0,14.0,0.0,
S00002881,2024-02-06 22:52:00,I002,CHEESEBURGER,V011,P22,E218,1,12.5,12.5,0.0,
S00002881,2024-02-06 22:52:00,I011,NACHOS,V011,P22,E218,2,20.0,15.0,5.0,BOGO_50
S00002882,2024-01-02 22:07:00,I009,COCKTAIL,V011,P40,E175,1,18.0,16.0,2.0,PROMO_2_OFF
S00002882,2024-01-02 22:07:00,I007,DRAFT BEER,V011,P40,E175,1,14.0,12.0,2.0,PROMO_2_OFF
S00002882,2024-01-02 22:07:00,I004,POPCORN,V011,P40,E175,2,14.0,14.0,0.0,
S00002883,2024-01-23 21:07:00,I012,ENERGY DRINK,V001,P18,E396,1,7.5,7.5,0.0,
S00002883,2024-01-23 21:07:00,I003,FRIES,V001,P18,E396,1,6.0,6.0,0.0,
S00002884,2024-02-10 17:16:00,I001,HOT DOG,V011,P11,E001,1,8.5,6.5,2.0,PROMO_2_OFF
S00002884,2024-02-10 17:16:00,I004,POPCORN,V011,P11,E001,1,7.0,7.0,0.0,
S00002885,2024-02-29 19:15:00,I007,DRAFT BEER,V020,P38,E358,2,28.0,28.0,0.0,
S00002885,2024-02-29 19:15:00,I002,CHEESEBURGER,V020,P38,E358,1,12.5,12.5,0.0,
S00002885,2024-02-29 19:15:00,I005,SODA,V020,P38,E358,2,12.0,12.0,0.0,
S00002886,2024-01-18 19:18:00,I009,COCKTAIL,V002,P44,E156,2,36.0,36.0,0.0,
S00002886,2024-01-18 19:18:00,I008,CANNED BEER,V002,P44,E156,1,12.0,12.0,0.0,
S00002886,2024-01-18 19:18:00,I009,COCKTAIL,V002,P44,E156,1,18.0,18.0,0.0,
S00002886,2024-01-18 19:18:00,I009,COCKTAIL,V002,P44,E156,1,18.0,16.2,1.8,MEMBER_10PCT
S00002887,2024-02-17 21:11:00,I001,HOT DOG,V001,P12,E248,1,8.5,8.5,0.0,
S00002888,2024-01-25 22:46:00,I007,DRAFT BEER,V011,P15,E382,1,14.0,14.0,0.0,
S00002888,2024-01-25 22:46:00,I007,DRAFT BEER,V011,P15,E382,2,28.0,28.0,0.0,
S00002889,2024-02-22 20:31:00,I001,HOT DOG,V010,P09,E317,1,8.5,8.5,0.0,
S00002889,2024-02-22 20:31:00,I003,FRIES,V010,P09,E317,1,6.0,6.0,0.0,
S00002890,2024-01-04 20:25:00,I008,CANNED BEER,V002,P05,E263,1,12.0,12.0,0.0,
S00002890,2024-01-04 20:25:00,I007,DRAFT BEER,V002,P05,E263,1,14.0,7.0,7.0,BOGO_50
S00002891,2024-01-18 19:37:00,I007,DRAFT BEER,V011,P26,E082,1,14.0,14.0,0.0,
S00002891,2024-01-18 19:37:00,I007,DRAFT BEER,V011,P26,E082,1,14.0,14.0,0.0,
S00002892,2024-02-20 22:35:00,I009,COCKTAIL,V002,P49,E325,1,18.0,16.0,2.0,PROMO_2_OFF
S00002892,2024-02-20 22:35:00,I006,WATER,V002,P49,E325,2,10.0,9.0,1.0,MEMBER_10PCT
S00002892,2024-02-20 22:35:00,I005,SODA,V002,P49,E325,1,6.0,5.4,0.6,MEMBER_10PCT
S00002893,2024-01-18 23:18:00,I003,FRIES,V010,P19,E124,1,6.0,6.0,0.0,
S00002894,2024-02-08 22:32:00,I004,POPCORN,V002,P49,E059,2,14.0,14.0,0.0,
S00002894,2024-02-08 22:32:00,I002,CHEESEBURGER,V002,P49,E059,1,12.5,12.5,0.0,
S00002894,2024-02-08 22:32:00,I010,CHICKEN TENDERS,V002,P49,E059,1,13.5,13.5,0.0,
S00002894,2024-02-08 22:32:00,I007,DRAFT BEER,V002,P49,E059,2,28.0,28.0,0.0,
S00002895,2024-02-03 21:58:00,I012,ENERGY DRINK,V001,P06,E096,1,7.5,7.5,0.0,
S00002895,2024-02-03 21:58:00,I003,FRIES,V001,P06,E096,2,12.0,12.0,0.0,
S00002895,2024-02-03 21:58:00,I008,CANNED BEER,V001,P06,E096,1,12.0,12.0,0.0,
S00002895,2024-02-03 21:58:00,I007,DRAFT BEER,V001,P06,E096,1,14.0,14.0,0.0,
S00002896,2024-02-08 20:48:00,I009,COCKTAIL,V002,P15,E326,1,18.0,18.0,0.0,
S00002896,2024-02-08 20:48:00,I004,POPCORN,V002,P15,E326,1,7.0,3.5,3.5,BOGO_50
S00002897,2024-02-22 21:38:00,I004,POPCORN,V003,P50,E165,1,7.0,7.0,0.0,
S00002897,2024-02-22 21:38:00,I008,CANNED BEER,V003,P50,E165,1,12.0,12.0,0.0,
S00002898,2024-02-24 21:01:00,I002,CHEESEBURGER,V002,P35,E359,1,12.5,10.5,2.0,PROMO_2_OFF
S00002898,2024-02-24 21:01:00,I003,FRIES,V002,P35,E359,1,6.0,6.0,0.0,
S00002899,2024-01-30 19:48:00,I006,WATER,V020,P20,E164,1,5.0,5.0,0.0,
S00002899,2024-01-30 19:48:00,I012,ENERGY DRINK,V020,P20,E164,1,7.5,5.5,2.0,PROMO_2_OFF
S00002899,2024-01-30 19:48:00,I007,DRAFT BEER,V020,P20,E164,1,14.0,12.6,1.4,MEMBER_10PCT
S00002899,2024-01-30 19:48:00,I007,DRAFT BEER,V020,P20,E164,1,14.0,14.0,0.0,
S00002900,2024-02-13 21:48:00,I010,CHICKEN TENDERS,V020,P37,E061,1,13.5,6.75,6.75,BOGO_50
S00002900,2024-02-13 21:48:00,I009,COCKTAIL,V020,P37,E061,1,18.0,18.0,0.0,
S00002900,2024-02-13 21:48:00,I009,COCKTAIL,V020,P37,E061,1,18.0,18.0,0.0,
S00002900,2024-02-13 21:48:00,I009,COCKTAIL,V020,P37,E061,2,36.0,36.0,0.0,
S00002901,2024-01-11 23:27:00,I006,WATER,V011,P24,E391,1,5.0,3.0,2.0,PROMO_2_OFF
S00002901,2024-01-11 23:27:00,I007,DRAFT BEER,V011,P24,E391,1,14.0,14.0,0.0,
S00002901,2024-01-11 23:27:00,I012,ENERGY DRINK,V011,P24,E391,1,7.5,6.75,0.75,MEMBER_10PCT
S00002902,2024-01-27 20:12:00,I001,HOT DOG,V011,P22,E182,1,8.5,8.5,0.0,
S00002902,2024-01-27 20:12:00,I004,POPCORN,V011,P22,E182,1,7.0,7.0,0.0,
S00002902,2024-01-27 20:12:00,I010,CHICKEN TENDERS,V011,P22,E182,1,13.5,13.5,0.0,
S00002903,2024-01-02 20:06:00,I008,CANNED BEER,V020,P20,E205,1,12.0,12.0,0.0,
S00002903,2024-01-02 20:06:00,I011,NACHOS,V020,P20,E205,1,10.0,8.0,2.0,PROMO_2_OFF
S00002903,2024-01-02 20:06:00,I009,COCKTAIL,V020,P20,E205,1,18.0,18.0,0.0,
S00002903,2024-01-02 20:06:00,I008,CANNED BEER,V020,P20,E205,1,12.0,12.0,0.0,
S00002904,2024-02-22 20:12:00,I007,DRAFT BEER,V003,P34,E275,1,14.0,14.0,0.0,
S00002904,2024-02-22 20:12:00,I009,COCKTAIL,V003,P34,E275,1,18.0,18.0,0.0,
S00002905,2024-01-11 18:53:00,I004,POPCORN,V030,P44,E091,1,7.0,7.0,0.0,
S00002905,2024-01-11 18:53:00,I002,CHEESEBURGER,V030,P44,E091,1,12.5,12.5,0.0,
S00002906,2024-01-18 19:01:00,I008,CANNED BEER,V020,P34,E092,2,24.0,24.0,0.0,
S00002907,2024-01-30 19:30:00,I012,ENERGY DRINK,V010,P47,E071,1,7.5,5.5,2.0,PROMO_2_OFF
S00002907,2024-01-30 19:30:00,I003,FRIES,V010,P47,E071,2,12.0,12.0,0.0,
S00002907,2024-01-30 19:30:00,I001,HOT DOG,V010,P47,E071,1,8.5,8.5,0.0,
S00002908,2024-01-18 21:10:00,I010,CHICKEN TENDERS,V002,P47,E114,1,13.5,12.15,1.35,MEMBER_10PCT
S00002908,2024-01-18 21:10:00,I001,HOT DOG,V002,P47,E114,1,8.5,8.5,0.0,
S00002908,2024-01-18 21:10:00,I003,FRIES,V002,P47,E114,1,6.0,6.0,0.0,
S00002908,2024-01-18 21:10:00,I006,WATER,V002,P47,E114,1,5.0,3.0,2.0,PROMO_2_OFF
S00002909,2024-02-27 22:27:00,I005,SODA,V003,P50,E008,1,6.0,6.0,0.0,
S00002909,2024-02-27 22:27:00,I005,SODA,V003,P50,E008,1,6.0,5.4,0.6,MEMBER_10PCT
S00002910,2024-02-22 19:20:00,I008,CANNED BEER,V001,P47,E148,1,12.0,10.0,2.0,PROMO_2_OFF
S00002910,2024-02-22 19:20:00,I001,HOT DOG,V001,P47,E148,1,8.5,8.5,0.0,
S00002910,2024-02-22 19:20:00,I009,COCKTAIL,V001,P47,E148,1,18.0,18.0,0.0,
S00002910,2024-02-22 19:20:00,I009,COCKTAIL,V001,P47,E148,1,18.0,18.0,0.0,
S00002911,2024-01-25 21:29:00,I004,POPCORN,V011,P42,E179,1,7.0,7.0,0.0,
S00002912,2024-01-02 18:25:00,I005,SODA,V020,P13,E258,1,6.0,6.0,0.0,
S00002912,2024-01-02 18:25:00,I008,CANNED BEER,V020,P13,E258,1,12.0,6.0,6.0,BOGO_50
S00002912,2024-01-02 18:25:00,I003,FRIES,V020,P13,E258,1,6.0,4.0,2.0,PROMO_2_OFF
S00002913,2024-01-30 19:14:00,I008,CANNED BEER,V002,P02,E163,1,12.0,12.0,0.0,
S00002913,2024-01-30 19:14:00,I009,COCKTAIL,V002,P02,E163,1,18.0,16.2,1.8,MEMBER_10PCT
S00002913,2024-01-30 19:14:00,I012,ENERGY DRINK,V002,P02,E163,1,7.5,7.5,0.0,
S00002914,2024-02-13 21:05:00,I004,POPCORN,V001,P13,E089,1,7.0,7.0,0.0,
S00002914,2024-02-13 21:05:00,I009,COCKTAIL,V001,P13,E089,1,18.0,18.0,0.0,
S00002914,2024-02-13 21:05:00,I004,POPCORN,V001,P13,E089,2,14.0,12.0,2.0,PROMO_2_OFF
S00002914,2024-02-13 21:05:00,I008,CANNED BEER,V001,P13,E089,1,12.0,12.0,0.0,
S00002915,2024-02-24 19:02:00,I004,POPCORN,V010,P27,E105,1,7.0,6.3,0.7,MEMBER_10PCT
S00002916,2024-01-06 20:36:00,I003,FRIES,V011,P21,E046,1,6.0,6.0,0.0,
S00002916,2024-01-06 20:36:00,I002,CHEESEBURGER,V011,P21,E046,1,12.5,12.5,0.0,
S00002916,2024-01-06 20:36:00,I011,NACHOS,V011,P21,E046,1,10.0,10.0,0.0,
S00002916,2024-01-06 20:36:00,I012,ENERGY DRINK,V011,P21,E046,2,15.0,15.0,0.0,
S00002917,2024-02-24 21:32:00,I007,DRAFT BEER,V002,P04,E330,1,14.0,14.0,0.0,
S00002917,2024-02-24 21:32:00,I006,WATER,V002,P04,E330,1,5.0,5.0,0.0,
S00002917,2024-02-24 21:32:00,I011,NACHOS,V002,P04,E330,1,10.0,10.0,0.0,
S00002918,2024-02-08 17:15:00,I004,POPCORN,V001,P15,E279,1,7.0,7.0,0.0,
S00002918,2024-02-08 17:15:00,I012,ENERGY DRINK,V001,P15,E279,1,7.5,5.5,2.0,PROMO_2_OFF
S00002918,2024-02-08 17:15:00,I002,CHEESEBURGER,V001,P15,E279,1,12.5,12.5,0.0,
S00002919,2024-01-11 23:43:00,I009,COCKTAIL,V002,P19,E333,1,18.0,18.0,0.0,
S00002919,2024-01-11 23:43:00,I005,SODA,V002,P19,E333,1,6.0,6.0,0.0,
S00002919,2024-01-11 23:43:00,I003,FRIES,V002,P19,E333,1,6.0,6.0,0.0,
S00002919,2024-01-11 23:43:00,I012,ENERGY DRINK,V002,P19,E333,1,7.5,3.75,3.75,BOGO_50
S00002920,2024-02-15 17:47:00,I001,HOT DOG,V011,P12,E024,1,8.5,8.5,0.0,
S00002921,2024-02-17 19:33:00,I010,CHICKEN TENDERS,V020,P46,E222,1,13.5,12.15,1.35,MEMBER_10PCT
S00002922,2024-01-18 18:45:00,I007,DRAFT BEER,V011,P04,E330,2,28.0,28.0,0.0,
S00002922,2024-01-18 18:45:00,I010,CHICKEN TENDERS,V011,P04,E330,1,13.5,13.5,0.0,
S00002923,2024-02-29 18:24:00,I004,POPCORN,V003,P24,E036,2,14.0,14.0,0.0,
S00002923,2024-02-29 18:24:00,I009,COCKTAIL,V003,P24,E036,2,36.0,36.0,0.0,
S00002923,2024-02-29 18:24:00,I010,CHICKEN TENDERS,V003,P24,E036,1,13.5,13.5,0.0,
S00002923,2024-02-29 18:24:00,I009,COCKTAIL,V003,P24,E036,1,18.0,18.0,0.0,
S00002924,2024-02-01 17:43:00,I008,CANNED BEER,V030,P44,E369,1,12.0,12.0,0.0,
S00002924,2024-02-01 17:43:00,I008,CANNED BEER,V030,P44,E369,1,12.0,10.0,2.0,PROMO_2_OFF
S00002924,2024-02-01 17:43:00,I007,DRAFT BEER,V030,P44,E369,1,14.0,12.0,2.0,PROMO_2_OFF
S00002925,2024-01-09 22:46:00,I007,DRAFT BEER,V003,P48,E013,2,28.0,26.0,2.0,PROMO_2_OFF
S00002925,2024-01-09 22:46:00,I007,DRAFT BEER,V003,P48,E013,1,14.0,14.0,0.0,
S00002925,2024-01-09 22:46:00,I006,WATER,V003,P48,E013,2,10.0,9.0,1.0,MEMBER_10PCT
S00002925,2024-01-09 22:46:00,I009,COCKTAIL,V003,P48,E013,2,36.0,34.0,2.0,PROMO_2_OFF
S00002926,2024-01-25 17:29:00,I011,NACHOS,V001,P37,E081,1,10.0,10.0,0.0,
S00002926,2024-01-25 17:29:00,I008,CANNED BEER,V001,P37,E081,1,12.0,12.0,0.0,
S00002926,2024-01-25 17:29:00,I001,HOT DOG,V001,P37,E081,1,8.5,8.5,0.0,
S00002926,2024-01-25 17:29:00,I009,COCKTAIL,V001,P37,E081,1,18.0,18.0,0.0,
S00002927,2024-02-15 18:34:00,I001,HOT DOG,V030,P44,E090,1,8.5,8.5,0.0,
S00002927,2024-02-15 18:34:00,I007,DRAFT BEER,V030,P44,E090,1,14.0,12.0,2.0,PROMO_2_OFF
S00002927,2024-02-15 18:34:00,I003,FRIES,V030,P44,E090,1,6.0,4.0,2.0,PROMO_2_OFF
S00002927,2024-02-15 18:34:00,I009,COCKTAIL,V030,P44,E090,1,18.0,9.0,9.0,BOGO_50
S00002928,2024-02-04 00:27:00,I012,ENERGY DRINK,V001,P23,E351,1,7.5,7.5,0.0,
S00002928,2024-02-04 00:27:00,I007,DRAFT BEER,V001,P23,E351,1,14.0,12.0,2.0,PROMO_2_OFF
S00002928,2024-02-04 00:27:00,I004,POPCORN,V001,P23,E351,1,7.0,7.0,0.0,
S00002928,2024-02-04 00:27:00,I008,CANNED BEER,V001,P23,E351,1,12.0,12.0,0.0,
S00002929,2024-02-13 20:48:00,I004,POPCORN,V010,P11,E043,1,7.0,7.0,0.0,
S00002929,2024-02-13 20:48:00,I006,WATER,V010,P11,E043,1,5.0,3.0,2.0,PROMO_2_OFF
S00002930,2024-01-16 18:24:00,I004,POPCORN,V002,P27,E117,2,14.0,14.0,0.0,
S00002931,2024-02-13 21:45:00,I009,COCKTAIL,V010,P11,E103,1,18.0,16.0,2.0,PROMO_2_OFF
S00002931,2024-02-13 21:45:00,I001,HOT DOG,V010,P11,E103,1,8.5,8.5,0.0,
S00002931,2024-02-13 21:45:00,I008,CANNED BEER,V010,P11,E103,1,12.0,10.0,2.0,PROMO_2_OFF
S00002932,2024-02-13 20:54:00,I008,CANNED BEER,V002,P09,E048,1,12.0,10.0,2.0,PROMO_2_OFF
S00002932,2024-02-13 20:54:00,I003,FRIES,V002,P09,E048,2,12.0,10.0,2.0,PROMO_2_OFF
S00002933,2024-01-25 22:50:00,I003,FRIES,V001,P27,E068,1,6.0,6.0,0.0,
S00002934,2024-02-29 23:38:00,I001,HOT DOG,V003,P26,E147,1,8.5,8.5,0.0,
S00002934,2024-02-29 23:38:00,I009,COCKTAIL,V003,P26,E147,2,36.0,32.4,3.6,MEMBER_10PCT
S00002934,2024-02-29 23:38:00,I008,CANNED BEER,V003,P26,E147,1,12.0,12.0,0.0,
S00002935,2024-01-11 23:24:00,I011,NACHOS,V010,P50,E351,1,10.0,8.0,2.0,PROMO_2_OFF
S00002935,2024-01-11 23:24:00,I008,CANNED BEER,V010,P50,E351,1,12.0,12.0,0.0,
S00002935,2024-01-11 23:24:00,I007,DRAFT BEER,V010,P50,E351,1,14.0,14.0,0.0,
S00002936,2024-01-11 22:27:00,I011,NACHOS,V003,P49,E071,1,10.0,10.0,0.0,
S00002936,2024-01-11 22:27:00,I012,ENERGY DRINK,V003,P49,E071,1,7.5,7.5,0.0,
S00002937,2024-02-20 21:11:00,I006,WATER,V003,P10,E319,1,5.0,4.5,0.5,MEMBER_10PCT
S00002938,2024-01-18 19:03:00,I009,COCKTAIL,V011,P27,E082,1,18.0,18.0,0.0,
S00002938,2024-01-18 19:03:00,I009,COCKTAIL,V011,P27,E082,1,18.0,18.0,0.0,
S00002938,2024-01-18 19:03:00,I003,FRIES,V011,P27,E082,1,6.0,6.0,0.0,
S00002938,2024-01-18 19:03:00,I011,NACHOS,V011,P27,E082,1,10.0,10.0,0.0,
S00002939,2024-01-23 20:12:00,I001,HOT DOG,V010,P41,E334,1,8.5,8.5,0.0,
S00002940,2024-01-13 19:34:00,I005,SODA,V010,P39,E013,1,6.0,6.0,0.0,
S00002940,2024-01-13 19:34:00,I003,FRIES,V010,P39,E013,1,6.0,6.0,0.0,
S00002940,2024-01-13 19:34:00,I005,SODA,V010,P39,E013,1,6.0,6.0,0.0,
S00002940,2024-01-13 19:34:00,I010,CHICKEN TENDERS,V010,P39,E013,1,13.5,13.5,0.0,
S00002941,2024-02-04 00:06:00,I012,ENERGY DRINK,V003,P05,E038,1,7.5,7.5,0.0,
S00002941,2024-02-04 00:06:00,I008,CANNED BEER,V003,P05,E038,1,12.0,12.0,0.0,
S00002941,2024-02-04 00:06:00,I004,POPCORN,V003,P05,E038,1,7.0,7.0,0.0,
S00002942,2024-02-06 18:38:00,I008,CANNED BEER,V010,P24,E151,1,12.0,10.0,2.0,PROMO_2_OFF
S00002942,2024-02-06 18:38:00,I012,ENERGY DRINK,V010,P24,E151,2,15.0,13.0,2.0,PROMO_2_OFF
S00002942,2024-02-06 18:38:00,I008,CANNED BEER,V010,P24,E151,2,24.0,24.0,0.0,
S00002942,2024-02-06 18:38:00,I006,WATER,V010,P24,E151,2,10.0,10.0,0.0,
S00002943,2024-02-08 20:39:00,I001,HOT DOG,V001,P04,E104,1,8.5,8.5,0.0,
S00002943,2024-02-08 20:39:00,I002,CHEESEBURGER,V001,P04,E104,1,12.5,12.5,0.0,
S00002943,2024-02-08 20:39:00,I011,NACHOS,V001,P04,E104,1,10.0,10.0,0.0,
S00002944,2024-01-18 23:53:00,I004,POPCORN,V030,P13,E139,2,14.0,10.5,3.5,BOGO_50
S00002944,2024-01-18 23:53:00,I001,HOT DOG,V030,P13,E139,2,17.0,17.0,0.0,
S00002944,2024-01-18 23:53:00,I012,ENERGY DRINK,V030,P13,E139,1,7.5,7.5,0.0,
S00002944,2024-01-18 23:53:00,I009,COCKTAIL,V030,P13,E139,1,18.0,18.0,0.0,
S00002945,2024-01-18 23:20:00,I001,HOT DOG,V003,P04,E217,1,8.5,8.5,0.0,
S00002945,2024-01-18 23:20:00,I008,CANNED BEER,V003,P04,E217,2,24.0,22.0,2.0,PROMO_2_OFF
S00002945,2024-01-18 23:20:00,I009,COCKTAIL,V003,P04,E217,1,18.0,18.0,0.0,
S00002945,2024-01-18 23:20:00,I010,CHICKEN TENDERS,V003,P04,E217,2,27.0,27.0,0.0,
S00002946,2024-02-27 23:18:00,I009,COCKTAIL,V003,P33,E372,1,18.0,9.0,9.0,BOGO_50
S00002947,2024-01-20 19:11:00,I001,HOT DOG,V002,P36,E148,2,17.0,15.3,1.7,MEMBER_10PCT
S00002947,2024-01-20 19:11:00,I010,CHICKEN TENDERS,V002,P36,E148,1,13.5,13.5,0.0,
S00002947,2024-01-20 19:11:00,I003,FRIES,V002,P36,E148,2,12.0,12.0,0.0,
S00002948,2024-01-04 22:58:00,I003,FRIES,V002,P04,E011,1,6.0,6.0,0.0,
S00002948,2024-01-04 22:58:00,I005,SODA,V002,P04,E011,1,6.0,4.0,2.0,PROMO_2_OFF
S00002949,2024-02-03 21:39:00,I005,SODA,V011,P27,E285,1,6.0,6.0,0.0,
S00002950,2024-02-10 20:16:00,I005,SODA,V003,P35,E291,1,6.0,4.0,2.0,PROMO_2_OFF
S00002950,2024-02-10 20:16:00,I007,DRAFT BEER,V003,P35,E291,2,28.0,26.0,2.0,PROMO_2_OFF
S00002951,2024-01-06 18:14:00,I012,ENERGY DRINK,V011,P10,E294,1,7.5,7.5,0.0,
S00002951,2024-01-06 18:14:00,I009,COCKTAIL,V011,P10,E294,1,18.0,16.2,1.8,MEMBER_10PCT
S00002952,2024-02-08 20:54:00,I010,CHICKEN TENDERS,V011,P22,E220,1,13.5,11.5,2.0,PROMO_2_OFF
S00002953,2024-01-09 19:31:00,I009,COCKTAIL,V020,P06,E380,1,18.0,18.0,0.0,
S00002953,2024-01-09 19:31:00,I005,SODA,V020,P06,E380,1,6.0,6.0,0.0,
S00002953,2024-01-09 19:31:00,I012,ENERGY DRINK,V020,P06,E380,2,15.0,15.0,0.0,
S00002954,2024-01-09 23:51:00,I003,FRIES,V010,P14,E193,1,6.0,6.0,0.0,
S00002954,2024-01-09 23:51:00,I009,COCKTAIL,V010,P14,E193,1,18.0,18.0,0.0,
S00002955,2024-02-01 20:19:00,I003,FRIES,V011,P25,E188,1,6.0,6.0,0.0,
S00002955,2024-02-01 20:19:00,I001,HOT DOG,V011,P25,E188,1,8.5,8.5,0.0,
S00002955,2024-02-01 20:19:00,I009,COCKTAIL,V011,P25,E188,1,18.0,18.0,0.0,
S00002956,2024-01-20 23:18:00,I002,CHEESEBURGER,V003,P27,E171,1,12.5,12.5,0.0,
S00002956,2024-01-20 23:18:00,I004,POPCORN,V003,P27,E171,1,7.0,7.0,0.0,
S00002956,2024-01-20 23:18:00,I004,POPCORN,V003,P27,E171,1,7.0,7.0,0.0,
S00002956,2024-01-20 23:18:00,I010,CHICKEN TENDERS,V003,P27,E171,1,13.5,13.5,0.0,
S00002957,2024-01-20 20:42:00,I009,COCKTAIL,V003,P10,E258,1,18.0,9.0,9.0,BOGO_50
S00002957,2024-01-20 20:42:00,I001,HOT DOG,V003,P10,E258,1,8.5,8.5,0.0,
S00002958,2024-02-27 23:08:00,I001,HOT DOG,V003,P44,E062,1,8.5,8.5,0.0,
S00002958,2024-02-27 23:08:00,I011,NACHOS,V003,P44,E062,1,10.0,9.0,1.0,MEMBER_10PCT
S00002958,2024-02-27 23:08:00,I011,NACHOS,V003,P44,E062,2,20.0,20.0,0.0,
S00002959,2024-02-29 18:57:00,I009,COCKTAIL,V010,P28,E294,1,18.0,18.0,0.0,
S00002959,2024-02-29 18:57:00,I008,CANNED BEER,V010,P28,E294,1,12.0,12.0,0.0,
S00002959,2024-02-29 18:57:00,I007,DRAFT BEER,V010,P28,E294,1,14.0,14.0,0.0,
S00002959,2024-02-29 18:57:00,I001,HOT DOG,V010,P28,E294,2,17.0,17.0,0.0,
S00002960,2024-02-22 20:14:00,I005,SODA,V010,P40,E311,2,12.0,12.0,0.0,
S00002960,2024-02-22 20:14:00,I012,ENERGY DRINK,V010,P40,E311,2,15.0,13.0,2.0,PROMO_2_OFF
S00002961,2024-02-10 20:48:00,I002,CHEESEBURGER,V001,P18,E357,1,12.5,12.5,0.0,
S00002962,2024-01-23 20:46:00,I006,WATER,V010,P49,E363,1,5.0,2.5,2.5,BOGO_50
S00002962,2024-01-23 20:46:00,I006,WATER,V010,P49,E363,2,10.0,10.0,0.0,
S00002962,2024-01-23 20:46:00,I008,CANNED BEER,V010,P49,E363,2,24.0,24.0,0.0,
S00002962,2024-01-23 20:46:00,I003,FRIES,V010,P49,E363,1,6.0,6.0,0.0,
S00002963,2024-02-17 20:06:00,I002,CHEESEBURGER,V002,P23,E194,2,25.0,18.75,6.25,BOGO_50
S00002964,2024-01-09 20:51:00,I012,ENERGY DRINK,V003,P44,E164,1,7.5,7.5,0.0,
S00002964,2024-01-09 20:51:00,I006,WATER,V003,P44,E164,2,10.0,10.0,0.0,
S00002964,2024-01-09 20:51:00,I006,WATER,V003,P44,E164,1,5.0,5.0,0.0,
S00002964,2024-01-09 20:51:00,I003,FRIES,V003,P44,E164,1,6.0,5.4,0.6,MEMBER_10PCT
S00002965,2024-01-27 20:02:00,I004,POPCORN,V002,P28,E221,1,7.0,7.0,0.0,
S00002965,2024-01-27 20:02:00,I010,CHICKEN TENDERS,V002,P28,E221,2,27.0,27.0,0.0,
S00002965,2024-01-27 20:02:00,I011,NACHOS,V002,P28,E221,1,10.0,10.0,0.0,
S00002966,2024-01-19 00:10:00,I004,POPCORN,V003,P19,E196,1,7.0,7.0,0.0,
S00002966,2024-01-19 00:10:00,I006,WATER,V003,P19,E196,1,5.0,5.0,0.0,
S00002967,2024-01-04 20:08:00,I006,WATER,V002,P48,E139,2,10.0,10.0,0.0,
S00002967,2024-01-04 20:08:00,I005,SODA,V002,P48,E139,1,6.0,6.0,0.0,
S00002968,2024-02-20 21:00:00,I001,HOT DOG,V011,P30,E138,1,8.5,7.65,0.85,MEMBER_10PCT
